start date,start time,end date,end time,unk,class Id,Estudi,Codi_Ass + Assignatura,grup matricula
21/05/2025,10:30,21/05/2025,11:30, ,Q2/1003,10062 Enginyeria Informàtica,102745 Legislació - 412,Sense grup de matricula
21/05/2025,10:30,21/05/2025,11:30, ,Q5/2008,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 452,Sense grup de matricula
21/05/2025,10:30,21/05/2025,11:30, ,Q4/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 411,Sense grup de matricula
21/05/2025,10:30,21/05/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 43,75
21/05/2025,10:30,21/05/2025,12:30, ,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 421,Sense grup de matricula
21/05/2025,10:30,21/05/2025,12:30, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 411,39
21/05/2025,10:30,21/05/2025,12:30,2,Q1/1007,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 41,80
21/05/2025,10:30,21/05/2025,12:30, ,Q5/2009,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 420,Sense grup de matricula
21/05/2025,11:30,21/05/2025,12:30,1,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 452,Sense grup de matricula
21/05/2025,11:30,21/05/2025,12:30, ,Q4/1009,10062 Enginyeria Informàtica,102745 Legislació - 411,Sense grup de matricula
21/05/2025,11:30,21/05/2025,12:30, ,Q2/1003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 412,Sense grup de matricula
21/05/2025,12:30,21/05/2025,14:30, ,Q2/0019,10062 Enginyeria Informàtica,102746 Xarxes - 418,Sense grup de matricula
21/05/2025,12:30,21/05/2025,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 432,36
21/05/2025,12:30,21/05/2025,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 412,40
21/05/2025,12:30,21/05/2025,14:30,2,Q5/2008,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 421,Sense grup de matricula
21/05/2025,12:30,21/05/2025,14:30, ,Q1/1003,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 440",79
21/05/2025,12:30,21/05/2025,14:30,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 421,Sense grup de matricula
21/05/2025,12:30,21/05/2025,14:30, ,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 422,Sense grup de matricula
21/05/2025,12:30,21/05/2025,14:30, ,Q3/0003,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 450,73
21/05/2025,15:00,21/05/2025,16:00,1,Q2/1009,10062 Enginyeria Informàtica,102745 Legislació - 417,Sense grup de matricula
21/05/2025,15:00,21/05/2025,16:00, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 453,Sense grup de matricula
21/05/2025,15:00,21/05/2025,16:00, ,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 418,Sense grup de matricula
21/05/2025,15:00,21/05/2025,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 47,32
21/05/2025,15:00,21/05/2025,17:00, ,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 45,60
21/05/2025,15:00,21/05/2025,17:00,2,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 471,40
21/05/2025,15:00,21/05/2025,17:00, ,Q3/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 45,57
21/05/2025,15:00,21/05/2025,17:00, ,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 423,Sense grup de matricula
21/05/2025,15:00,21/05/2025,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 472,37
21/05/2025,16:00,21/05/2025,17:00,1,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 418,Sense grup de matricula
21/05/2025,16:00,21/05/2025,17:00,1,Q2/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 417,Sense grup de matricula
21/05/2025,17:00,21/05/2025,18:00,1,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 471,Sense grup de matricula
21/05/2025,17:00,21/05/2025,19:00, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 451,40
21/05/2025,17:00,21/05/2025,19:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 452,35
21/05/2025,17:00,21/05/2025,19:00,2,QC/3115.1,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 424,Sense grup de matricula
21/05/2025,17:00,21/05/2025,19:00, ,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 47,64
21/05/2025,18:00,21/05/2025,20:00,2,Q5/2009,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 423,Sense grup de matricula
22/05/2025,08:30,22/05/2025,09:30, ,Q2/1005,10062 Enginyeria Informàtica,102745 Legislació - 416,Sense grup de matricula
22/05/2025,08:30,22/05/2025,09:30, ,Q5/2008,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 451,Sense grup de matricula
22/05/2025,08:30,22/05/2025,09:30, ,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 415,Sense grup de matricula
22/05/2025,08:30,22/05/2025,09:30,1,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 451,Sense grup de matricula
22/05/2025,08:30,22/05/2025,10:30, ,Q2/0017,10062 Enginyeria Informàtica,102784 Visió per Computador - 443,Sense grup de matricula
22/05/2025,08:30,22/05/2025,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 411,36
22/05/2025,08:30,22/05/2025,10:30,2,Q2/0019,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 417,Sense grup de matricula
22/05/2025,08:30,22/05/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 41,79
22/05/2025,08:30,22/05/2025,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 43,83
22/05/2025,09:30,22/05/2025,10:30,1,Q2/1005,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 416,Sense grup de matricula
22/05/2025,09:30,22/05/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
22/05/2025,09:30,22/05/2025,10:30, ,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 415,Sense grup de matricula
22/05/2025,09:30,22/05/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
22/05/2025,10:30,22/05/2025,11:30,1,Q4/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,39
22/05/2025,10:30,22/05/2025,11:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 454,Sense grup de matricula
22/05/2025,10:30,22/05/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 442",Sense grup de matricula
22/05/2025,10:30,22/05/2025,11:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 412,Sense grup de matricula
22/05/2025,10:30,22/05/2025,11:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 453,Sense grup de matricula
22/05/2025,10:30,22/05/2025,12:30, ,Q2/0011,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 418,Sense grup de matricula
22/05/2025,10:30,22/05/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102794 Integració Hardware/software - 430,42
22/05/2025,10:30,22/05/2025,12:30,2,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 431,39
22/05/2025,10:30,22/05/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 43,83
22/05/2025,10:30,22/05/2025,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 41,78
22/05/2025,11:30,22/05/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,"102785 Robòtica, Llenguatge i Planificació - 441",Sense grup de matricula
22/05/2025,11:30,22/05/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102784 Visió per Computador - 442,Sense grup de matricula
22/05/2025,11:30,22/05/2025,12:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 411,Sense grup de matricula
22/05/2025,11:30,22/05/2025,12:30,1,Q2/1013,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,38
22/05/2025,11:30,22/05/2025,12:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 454,Sense grup de matricula
22/05/2025,12:30,22/05/2025,13:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 431,40
22/05/2025,12:30,22/05/2025,13:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 432,Sense grup de matricula
22/05/2025,12:30,22/05/2025,13:30, ,Q5/2009,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 455,Sense grup de matricula
22/05/2025,12:30,22/05/2025,13:30, ,Q4/1005,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 442,Sense grup de matricula
22/05/2025,12:30,22/05/2025,13:30, ,Q4/1003,10062 Enginyeria Informàtica,102784 Visió per Computador - 441,Sense grup de matricula
22/05/2025,12:30,22/05/2025,14:30, ,Q2/1005,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
22/05/2025,12:30,22/05/2025,14:30,2,Q2/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 412,18
22/05/2025,12:30,22/05/2025,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102777 Computació d'Altes Prestacions - 430,44
22/05/2025,12:30,22/05/2025,14:30,2,Q1/1007,10062 Enginyeria Informàtica,102761 Anglès Professional II - 410,33
22/05/2025,12:30,22/05/2025,14:30, ,Q2/0013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 419,Sense grup de matricula
22/05/2025,12:30,22/05/2025,14:30, ,Q2/0011,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 420,Sense grup de matricula
22/05/2025,13:30,22/05/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,103802 Càlcul - 431,Sense grup de matricula
22/05/2025,13:30,22/05/2025,14:30,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 432,39
22/05/2025,13:30,22/05/2025,14:30,1,Q4/1003,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 441,Sense grup de matricula
22/05/2025,15:00,22/05/2025,17:00,2,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 45,84
22/05/2025,15:00,22/05/2025,17:00, ,Q3/0003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 45,67
22/05/2025,15:00,22/05/2025,17:00,2,Q2/0019,10062 Enginyeria Informàtica,102784 Visió per Computador - 444,Sense grup de matricula
22/05/2025,17:00,22/05/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 471,36
22/05/2025,17:00,22/05/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 451,42
22/05/2025,17:00,22/05/2025,19:00, ,Q5/2009,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 424,Sense grup de matricula
22/05/2025,17:00,22/05/2025,19:00,2,Q4/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
22/05/2025,18:00,22/05/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 451,Sense grup de matricula
22/05/2025,18:00,22/05/2025,20:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
22/05/2025,19:00,22/05/2025,21:00,2,Q3/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 421,Sense grup de matricula
23/05/2025,08:30,23/05/2025,09:30, ,Q5/2008,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 455,Sense grup de matricula
23/05/2025,08:30,23/05/2025,09:30, ,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 431,Sense grup de matricula
23/05/2025,08:30,23/05/2025,09:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 411,Sense grup de matricula
23/05/2025,08:30,23/05/2025,09:30,1,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 412,Sense grup de matricula
23/05/2025,08:30,23/05/2025,09:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 453,Sense grup de matricula
23/05/2025,08:30,23/05/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,102789 Gestió del Desenvolupament de Software - 420,79
23/05/2025,08:30,23/05/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 43,85
23/05/2025,08:30,23/05/2025,10:30,2,Q4/1013,10062 Enginyeria Informàtica,102754 Sistemes Multimèdia - 440,83
23/05/2025,08:30,23/05/2025,10:30, ,Q2/1003,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 411,39
23/05/2025,09:30,23/05/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 454,Sense grup de matricula
23/05/2025,09:30,23/05/2025,10:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 412,Sense grup de matricula
23/05/2025,09:30,23/05/2025,10:30, ,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 432,Sense grup de matricula
23/05/2025,09:30,23/05/2025,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 411,Sense grup de matricula
23/05/2025,09:30,23/05/2025,10:30, ,Q4/1005,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 451,Sense grup de matricula
23/05/2025,09:30,23/05/2025,11:30,2,Q4/1003,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 430,44
23/05/2025,10:30,23/05/2025,11:30, ,Q3/0013,10062 Enginyeria Informàtica,102746 Xarxes - 432,Sense grup de matricula
23/05/2025,10:30,23/05/2025,11:30,1,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 411,Sense grup de matricula
23/05/2025,10:30,23/05/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 452,Sense grup de matricula
23/05/2025,10:30,23/05/2025,11:30, ,Q3/0009,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 431,Sense grup de matricula
23/05/2025,10:30,23/05/2025,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 431,41
23/05/2025,10:30,23/05/2025,12:30,2,Q1/1007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 41,63
23/05/2025,10:30,23/05/2025,12:30,2,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 432,36
23/05/2025,11:30,23/05/2025,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 432,Sense grup de matricula
23/05/2025,11:30,23/05/2025,12:30, ,Q3/0009,10062 Enginyeria Informàtica,102746 Xarxes - 431,Sense grup de matricula
23/05/2025,11:30,23/05/2025,12:30,1,Q4/1009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 412,Sense grup de matricula
23/05/2025,11:30,23/05/2025,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102751 Infraestructura i Tecnologia de Xarxes - 451,Sense grup de matricula
23/05/2025,11:30,23/05/2025,12:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 452,Sense grup de matricula
23/05/2025,11:30,23/05/2025,13:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 431,Sense grup de matricula
23/05/2025,12:30,23/05/2025,13:30,1,Q4/1003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 451,Sense grup de matricula
23/05/2025,12:30,23/05/2025,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 413,Sense grup de matricula
23/05/2025,12:30,23/05/2025,13:30, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 433,Sense grup de matricula
23/05/2025,12:30,23/05/2025,13:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 452,Sense grup de matricula
23/05/2025,12:30,23/05/2025,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 412,40
23/05/2025,12:30,23/05/2025,14:30,2,Q2/0007,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 422,Sense grup de matricula
23/05/2025,12:30,23/05/2025,14:30,2,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 424,Sense grup de matricula
23/05/2025,13:30,23/05/2025,14:30,1,Q2/1009,10062 Enginyeria Informàtica,102749 Tecnologies Avançades d'Internet - 452,Sense grup de matricula
23/05/2025,13:30,23/05/2025,14:30, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 434,Sense grup de matricula
23/05/2025,13:30,23/05/2025,14:30, ,Q1/0019,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 451,Sense grup de matricula
23/05/2025,14:30,23/05/2025,16:30,2,Q5/2006,10062 Enginyeria Informàtica,102792 Prototipatge de Sistemes Encastats - 432,Sense grup de matricula
23/05/2025,15:00,23/05/2025,16:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 472,Sense grup de matricula
23/05/2025,15:00,23/05/2025,17:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 452,35
23/05/2025,15:00,23/05/2025,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 45,81
23/05/2025,15:00,23/05/2025,17:00,2,Q5/2009,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 425,Sense grup de matricula
23/05/2025,15:00,23/05/2025,17:00, ,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 451,40
23/05/2025,16:00,23/05/2025,17:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 473,Sense grup de matricula
23/05/2025,17:00,23/05/2025,18:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 452,Sense grup de matricula
23/05/2025,17:00,23/05/2025,18:00, ,Q3/0003,10062 Enginyeria Informàtica,102746 Xarxes - 451,Sense grup de matricula
23/05/2025,17:00,23/05/2025,18:00, ,Q4/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 452,Sense grup de matricula
23/05/2025,17:00,23/05/2025,19:00, ,Q1/0019,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 472,37
23/05/2025,17:00,23/05/2025,19:00,2,Q1/0007,10062 Enginyeria Informàtica,102764 Metodologia de la Programació - 471,40
23/05/2025,18:00,23/05/2025,19:00, ,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 453,Sense grup de matricula
23/05/2025,18:00,23/05/2025,19:00,1,Q3/0003,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 451,Sense grup de matricula
23/05/2025,18:00,23/05/2025,19:00, ,Q4/0003,10062 Enginyeria Informàtica,102746 Xarxes - 452,Sense grup de matricula
26/05/2025,08:30,26/05/2025,09:30,1,Q4/1009,10062 Enginyeria Informàtica,102745 Legislació - 415,78
26/05/2025,08:30,26/05/2025,09:30,1,Q2/1013,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 410,91
26/05/2025,08:30,26/05/2025,10:30, ,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 412,Sense grup de matricula
26/05/2025,08:30,26/05/2025,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 41,72
26/05/2025,08:30,26/05/2025,10:30,2,Q3/0009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 431,39
26/05/2025,08:30,26/05/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 411,Sense grup de matricula
26/05/2025,09:30,26/05/2025,10:30, ,Q4/1009,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 415,73
26/05/2025,09:30,26/05/2025,10:30, ,Q2/1013,10062 Enginyeria Informàtica,102745 Legislació - 410,70
26/05/2025,10:30,26/05/2025,11:30,1,Q2/1013,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 412,Sense grup de matricula
26/05/2025,10:30,26/05/2025,11:30,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 411,Sense grup de matricula
26/05/2025,10:30,26/05/2025,12:30, ,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 440,38
26/05/2025,10:30,26/05/2025,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 43,72
26/05/2025,10:30,26/05/2025,12:30, ,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 411,36
26/05/2025,10:30,26/05/2025,13:30,3,Q4/1013,10062 Enginyeria Informàtica,102788 Laboratori Integrat de Software - 420,80
26/05/2025,11:30,26/05/2025,12:30,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 411,Sense grup de matricula
26/05/2025,11:30,26/05/2025,12:30,1,Q2/1013,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 412,Sense grup de matricula
26/05/2025,11:30,26/05/2025,13:30, ,Q3/0003,10062 Enginyeria Informàtica,102757 Garantia de la Informació i Seguretat - 450,100
26/05/2025,12:30,26/05/2025,13:30,1,Q3/0013,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 432,Sense grup de matricula
26/05/2025,12:30,26/05/2025,13:30,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 431,Sense grup de matricula
26/05/2025,12:30,26/05/2025,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 432,39
26/05/2025,12:30,26/05/2025,14:30,2,Q2/1013,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 412,18
26/05/2025,12:30,26/05/2025,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102782 Compiladors - 441,37
26/05/2025,13:30,26/05/2025,14:30,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 431,Sense grup de matricula
26/05/2025,13:30,26/05/2025,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 432,Sense grup de matricula
26/05/2025,15:00,26/05/2025,16:00,1,Q4/0003,10062 Enginyeria Informàtica,103804 Ètica per a l'Enginyeria - 417,61
26/05/2025,15:00,26/05/2025,17:00,2,Q1/1003,10062 Enginyeria Informàtica,103802 Càlcul - 45,45
26/05/2025,15:00,26/05/2025,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 451,32
26/05/2025,15:00,26/05/2025,17:00,2,Q5/2008,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 412,Sense grup de matricula
26/05/2025,16:00,26/05/2025,17:00, ,Q4/0003,10062 Enginyeria Informàtica,102745 Legislació - 417,56
26/05/2025,17:00,26/05/2025,18:00,1,Q1/1003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 451,Sense grup de matricula
26/05/2025,17:00,26/05/2025,18:00,1,Q4/0003,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 471,Sense grup de matricula
26/05/2025,17:00,26/05/2025,18:00,1,Q3/0009,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 452,Sense grup de matricula
26/05/2025,17:00,26/05/2025,19:00, ,Q5/2008,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 413,Sense grup de matricula
26/05/2025,17:00,26/05/2025,19:00, ,Q2/1009,10062 Enginyeria Informàtica,102743 Enginyeria del Software - 511,40
26/05/2025,17:00,26/05/2025,19:00, ,Q5/2009,10062 Enginyeria Informàtica,102746 Xarxes - 414,Sense grup de matricula
26/05/2025,18:00,26/05/2025,19:00,1,Q1/1003,10062 Enginyeria Informàtica,103807 Organització i Gestió d'Empreses - 451,Sense grup de matricula
26/05/2025,18:00,26/05/2025,19:00,1,Q3/0009,10062 Enginyeria Informàtica,102772 Matemàtica Discreta - 452,Sense grup de matricula
27/05/2025,08:30,27/05/2025,10:30, ,Q1/0007,10062 Enginyeria Informàtica,102782 Compiladors - 440,38
27/05/2025,08:30,27/05/2025,10:30, ,Q1/1003,10062 Enginyeria Informàtica,102790 Arquitectura i Tecnologies de Software - 420,72
27/05/2025,08:30,27/05/2025,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102746 Xarxes - 43,85
27/05/2025,08:30,27/05/2025,10:30,2,Q3/0013,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 411,39
27/05/2025,08:30,27/05/2025,10:30,2,Q5/2009,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 415,Sense grup de matricula
27/05/2025,08:30,27/05/2025,10:30,2,Q2/1005,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 412,38
27/05/2025,08:30,27/05/2025,10:30, ,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 411,Sense grup de matricula
27/05/2025,08:30,27/05/2025,10:30, ,Q5/2008,10062 Enginyeria Informàtica,102746 Xarxes - 416,Sense grup de matricula
27/05/2025,09:30,27/05/2025,11:30, ,Q4/1003,10062 Enginyeria Informàtica,102793 Microprocessadors i Perifèrics - 430,33
27/05/2025,09:30,27/05/2025,11:30,2,Q3/0003,10062 Enginyeria Informàtica,102750 Sistemes i Tecnologies Web - 450,103
27/05/2025,10:30,27/05/2025,11:30, ,Q2/1003,10062 Enginyeria Informàtica,102769 Informació i Seguretat - 432,Sense grup de matricula
27/05/2025,10:30,27/05/2025,11:30, ,Q2/1013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 431,Sense grup de matricula
27/05/2025,10:30,27/05/2025,11:30, ,Q4/1005,10062 Enginyeria Informàtica,102790 Arquitectura i Tecnologies de Software - 421,Sense grup de matricula
27/05/2025,10:30,27/05/2025,11:30,1,Q2/1005,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 422,Sense grup de matricula
27/05/2025,10:30,27/05/2025,12:30, ,Q5/0004,10062 Enginyeria Informàtica,102775 Arquitectura de Computadors - 412,Sense grup de matricula
27/05/2025,10:30,27/05/2025,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102746 Xarxes - 41,86
27/05/2025,10:30,27/05/2025,12:30, ,Q4/1013,10062 Enginyeria Informàtica,102784 Visió per Computador - 440,86
27/05/2025,10:30,27/05/2025,12:30,2,Q3/0009,10062 Enginyeria Informàtica,102765 Fonaments Dels Computadors - 431,40
27/05/2025,11:30,27/05/2025,12:30,1,Q2/1005,10062 Enginyeria Informàtica,102781 Models de Qualitat en la Gestió de les TIC - 421,Sense grup de matricula
27/05/2025,11:30,27/05/2025,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102768 Intel·ligència Artificial - 432,Sense grup de matricula
