estudi,curs_academic,sexe,nota_assignatura,via_acces_estudi,nota_d_acces,dedicacio_de_l_estudiant,discapacitat,beca_concedida,estudis_mare,estudis_pare,taxa_exit,abandonament,dificultat_assignatura
1,4,0,0.0,0,9.766,0,0,1,6,6,0.69,0,5.306624338624339
1,4,0,6.3,0,9.766,0,0,1,6,6,0.69,0,6.336193480546793
1,4,0,6.7,0,9.766,0,0,1,6,6,0.69,0,7.393108974358974
1,4,0,0.0,0,9.766,0,0,1,6,6,0.69,0,4.6163446054750406
1,4,0,0.0,0,9.766,0,0,1,6,6,0.69,0,5.011612284069098
1,4,0,4.5,0,9.766,0,0,1,6,6,0.69,0,6.18440329218107
1,4,0,0.0,0,9.766,0,0,1,6,6,0.69,0,4.358823529411765
1,4,0,4.5,0,9.766,0,0,1,6,6,0.69,0,5.788232899022801
1,4,0,0.0,0,9.766,0,0,1,6,6,0.69,0,4.016505263157895
1,4,0,9.0,0,8.942,1,0,1,8,8,1.0,0,6.6587919463087255
1,4,0,3.5,0,10.368,0,0,1,8,6,0.83,0,5.206589147286822
1,4,0,9.2,0,10.368,0,0,1,8,6,0.83,0,8.12051282051282
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,4.253571428571428
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,0.5009732360097324
1,4,0,7.9,0,10.368,0,0,1,8,6,0.83,0,7.819086651053865
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,6.7772382397572075
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,4.875483870967742
1,4,0,7.1,0,10.368,0,0,1,8,6,0.83,0,7.266666666666667
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,5.963294117647059
1,4,0,5.0,0,10.368,0,0,1,8,6,0.83,0,6.418725099601593
1,4,0,0.0,0,10.368,0,0,1,8,6,0.83,0,6.6587919463087255
1,4,0,5.9,1,10.726,0,0,1,9,10,1.0,0,5.894708994708995
1,4,0,0.0,1,10.726,0,0,1,9,10,1.0,0,4.442031523642732
1,4,0,5.4,1,10.726,0,0,1,9,10,1.0,0,0.5009732360097324
1,4,0,5.9,1,10.726,0,0,1,9,10,1.0,0,0.4681528662420382
1,4,0,8.0,1,10.726,0,0,1,9,10,1.0,0,5.962274959083469
1,4,0,8.0,1,10.726,0,0,1,9,10,1.0,0,7.083763837638377
1,4,0,5.4,1,10.726,0,0,1,9,10,1.0,0,6.069509251810136
1,4,0,0.0,1,10.726,0,0,1,9,10,1.0,0,4.6163446054750406
1,4,0,0.0,1,10.726,0,0,1,9,10,1.0,0,4.229661016949152
1,4,0,0.0,1,10.726,0,0,1,9,10,1.0,0,4.358823529411765
1,4,0,5.7,1,10.726,0,0,1,9,10,1.0,0,3.4967350037965073
1,4,0,5.0,1,10.416,0,0,1,7,2,1.0,0,5.894708994708995
1,4,0,0.0,1,10.416,0,0,1,7,2,1.0,0,4.442031523642732
1,4,0,5.6,1,10.416,0,0,1,7,2,1.0,0,5.962274959083469
1,4,0,7.4,1,10.416,0,0,1,7,2,1.0,0,7.083763837638377
1,4,0,6.1,1,10.416,0,0,1,7,2,1.0,0,6.069509251810136
1,4,0,0.0,1,10.416,0,0,1,7,2,1.0,0,4.6163446054750406
1,4,0,0.0,1,10.416,0,0,1,7,2,1.0,0,4.229661016949152
1,4,0,0.0,1,10.416,0,0,1,7,2,1.0,0,4.358823529411765
1,4,0,0.0,1,10.416,0,0,1,7,2,1.0,0,3.4967350037965073
1,4,0,0.0,0,9.404,1,0,1,6,8,1.0,0,5.306624338624339
1,4,0,8.3,0,9.404,1,0,1,6,8,1.0,0,6.069509251810136
1,4,0,0.0,0,9.404,1,0,1,6,8,1.0,0,4.358823529411765
1,4,0,0.0,0,9.404,1,0,1,6,8,1.0,0,3.4967350037965073
1,4,0,5.9,0,9.404,1,0,1,6,8,1.0,0,5.788232899022801
1,4,0,0.0,0,10.942,0,0,0,8,6,1.0,0,4.299755301794454
1,4,0,7.4,0,10.942,0,0,0,8,6,1.0,0,6.3183125599232985
1,4,0,0.0,0,10.942,0,0,0,8,6,1.0,0,5.306624338624339
1,4,0,6.5,0,10.942,0,0,0,8,6,1.0,0,6.336193480546793
1,4,0,8.3,0,10.942,0,0,0,8,6,1.0,0,7.393108974358974
1,4,0,0.0,0,10.942,0,0,0,8,6,1.0,0,4.226614310645724
1,4,0,0.0,0,10.942,0,0,0,8,6,1.0,0,5.011612284069098
1,4,0,8.7,0,10.942,0,0,0,8,6,1.0,0,6.18440329218107
1,4,0,6.5,0,10.942,0,0,0,8,6,1.0,0,5.788232899022801
1,4,0,0.0,0,10.942,0,0,0,8,6,1.0,0,4.016505263157895
1,4,0,2.9,0,9.604,0,0,0,3,3,0.86,0,5.970454545454545
1,4,0,6.7,0,9.604,0,0,0,3,3,0.86,0,6.150130548302872
1,4,0,0.0,0,9.604,0,0,0,3,3,0.86,0,5.704055415617129
1,4,0,7.6,0,9.604,0,0,0,3,3,0.86,0,7.819086651053865
1,4,0,0.0,0,9.604,0,0,0,3,3,0.86,0,5.1075
1,4,0,9.8,0,9.604,0,0,0,3,3,0.86,0,6.7772382397572075
1,4,0,5.7,0,9.604,0,0,0,3,3,0.86,0,5.971973094170403
1,4,0,0.0,0,9.604,0,0,0,3,3,0.86,0,5.02434554973822
1,4,0,0.0,0,9.604,0,0,0,3,3,0.86,0,4.687257617728531
1,4,0,8.1,0,9.604,0,0,0,3,3,0.86,0,8.12972972972973
1,4,0,4.5,0,10.082,0,0,0,8,8,0.4,0,4.73312101910828
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,4.931386861313869
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,5.223696145124717
1,4,0,5.0,0,10.082,0,0,0,8,8,0.4,0,6.316230366492147
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,4.56038961038961
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,5.754535017221584
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,4.465217391304348
1,4,0,0.0,0,10.082,0,0,0,8,8,0.4,0,4.875483870967742
1,4,0,4.0,0,10.082,0,0,0,8,8,0.4,0,5.7402020202020205
1,4,0,6.5,0,10.082,0,0,0,8,8,0.4,0,7.266666666666667
1,4,0,1.5,0,10.082,0,0,0,8,8,0.4,0,5.889673913043478
1,4,0,3.2,0,9.082,0,0,1,6,6,0.67,0,6.150130548302872
1,4,0,9.3,0,9.082,0,0,1,6,6,0.67,0,6.6587919463087255
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,5.576349614395887
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,0.0
1,4,0,7.0,0,9.738,0,0,1,8,8,0.86,0,6.156778523489933
1,4,0,6.3,0,9.738,0,0,1,8,8,0.86,0,7.819086651053865
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,6.19126213592233
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,6.9962311557788945
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,5.1075
1,4,0,5.4,0,9.738,0,0,1,8,8,0.86,0,5.971973094170403
1,4,0,6.5,0,9.738,0,0,1,8,8,0.86,0,7.266666666666667
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,5.02434554973822
1,4,0,0.0,0,9.738,0,0,1,8,8,0.86,0,6.418725099601593
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,0.0
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,0.0
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,0.0
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,0.0
1,4,0,7.6,0,11.606,0,0,1,8,8,1.0,0,6.156778523489933
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,5.223696145124717
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,5.704055415617129
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,5.550981912144703
1,4,0,6.0,0,11.606,0,0,1,8,8,1.0,0,6.18440329218107
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,5.754535017221584
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,6.7772382397572075
1,4,0,7.0,0,11.606,0,0,1,8,8,1.0,0,7.002132701421801
1,4,0,7.6,0,11.606,0,0,1,8,8,1.0,0,5.7402020202020205
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,5.02434554973822
1,4,0,0.0,0,11.606,0,0,1,8,8,1.0,0,4.687257617728531
1,4,0,7.0,0,11.606,0,0,1,8,8,1.0,0,5.889673913043478
1,4,0,0.0,0,10.456,0,0,0,8,8,1.0,0,0.5009732360097324
1,4,0,8.7,0,10.456,0,0,0,8,8,1.0,0,7.819086651053865
1,4,0,9.4,0,10.456,0,0,0,8,8,1.0,0,6.7772382397572075
1,4,0,6.0,0,10.456,0,0,0,8,8,1.0,0,5.971973094170403
1,4,0,7.5,0,10.456,0,0,0,8,8,1.0,0,7.676404494382023
1,4,0,8.2,0,10.456,0,0,0,8,8,1.0,0,8.12972972972973
1,4,0,5.0,0,10.456,0,0,0,8,8,1.0,0,6.418725099601593
1,4,0,0.0,0,10.456,0,0,0,8,8,1.0,0,6.6587919463087255
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,4.931386861313869
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,7.819086651053865
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,5.815617715617716
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,6.316230366492147
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,5.963294117647059
1,4,0,0.0,0,8.07,1,0,1,8,8,0.0,0,6.6587919463087255
1,4,0,2.8,0,9.72,0,0,1,0,0,0.0,0,5.894708994708995
1,4,0,0.0,0,9.72,0,0,1,0,0,0.0,0,4.442031523642732
1,4,0,2.6,0,9.72,0,0,1,0,0,0.0,0,5.962274959083469
1,4,0,2.3,0,9.72,0,0,1,0,0,0.0,0,7.083763837638377
1,4,0,2.7,0,9.72,0,0,1,0,0,0.0,0,6.069509251810136
1,4,0,0.0,0,9.72,0,0,1,0,0,0.0,0,4.6163446054750406
1,4,0,0.0,0,9.72,0,0,1,0,0,0.0,0,4.229661016949152
1,4,0,0.0,0,9.72,0,0,1,0,0,0.0,0,4.358823529411765
1,4,0,0.0,0,9.72,0,0,1,0,0,0.0,0,3.4967350037965073
1,4,0,0.0,0,11.08,0,0,1,8,8,1.0,0,4.299755301794454
1,4,0,9.5,0,11.08,0,0,1,8,8,1.0,0,6.3183125599232985
1,4,0,0.0,0,11.08,0,0,1,8,8,1.0,0,5.306624338624339
1,4,0,7.9,0,11.08,0,0,1,8,8,1.0,0,6.336193480546793
1,4,0,9.7,0,11.08,0,0,1,8,8,1.0,0,7.393108974358974
1,4,0,0.0,0,11.08,0,0,1,8,8,1.0,0,4.226614310645724
1,4,0,0.0,0,11.08,0,0,1,8,8,1.0,0,5.011612284069098
1,4,0,10.0,0,11.08,0,0,1,8,8,1.0,0,6.18440329218107
1,4,0,9.5,0,11.08,0,0,1,8,8,1.0,0,5.788232899022801
1,4,0,0.0,0,11.08,0,0,1,8,8,1.0,0,4.016505263157895
1,4,0,0.0,0,11.754,0,0,1,8,8,1.0,0,4.299755301794454
1,4,0,8.7,0,11.754,0,0,1,8,8,1.0,0,6.3183125599232985
1,4,0,0.0,0,11.754,0,0,1,8,8,1.0,0,5.306624338624339
1,4,0,8.2,0,11.754,0,0,1,8,8,1.0,0,6.336193480546793
1,4,0,8.7,0,11.754,0,0,1,8,8,1.0,0,7.393108974358974
1,4,0,0.0,0,11.754,0,0,1,8,8,1.0,0,4.226614310645724
1,4,0,0.0,0,11.754,0,0,1,8,8,1.0,0,5.011612284069098
1,4,0,10.0,0,11.754,0,0,1,8,8,1.0,0,6.18440329218107
1,4,0,8.1,0,11.754,0,0,1,8,8,1.0,0,5.788232899022801
1,4,0,0.0,0,11.754,0,0,1,8,8,1.0,0,4.016505263157895
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,2.8294117647058825
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,4.418181818181818
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,5.7625
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,6.442857142857143
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,5.6
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,5.02434554973822
1,4,0,0.0,0,9.75,0,0,1,8,6,0.0,0,6.6587919463087255
1,4,0,6.5,7,0.0,0,0,0,7,9,1.0,0,5.894708994708995
1,4,0,8.2,7,0.0,0,0,0,7,9,1.0,0,6.3183125599232985
1,4,0,5.0,7,0.0,0,0,0,7,9,1.0,0,4.442031523642732
1,4,0,6.1,7,0.0,0,0,0,7,9,1.0,0,2.598611111111111
1,4,0,8.1,7,0.0,0,0,0,7,9,1.0,0,5.962274959083469
1,4,0,8.2,7,0.0,0,0,0,7,9,1.0,0,6.336193480546793
1,4,0,8.4,7,0.0,0,0,0,7,9,1.0,0,7.393108974358974
1,4,0,7.6,7,0.0,0,0,0,7,9,1.0,0,7.083763837638377
1,4,0,8.1,7,0.0,0,0,0,7,9,1.0,0,6.069509251810136
1,4,0,0.0,7,0.0,0,0,0,7,9,1.0,0,4.6163446054750406
1,4,0,0.0,7,0.0,0,0,0,7,9,1.0,0,4.229661016949152
1,4,0,0.0,7,0.0,0,0,0,7,9,1.0,0,4.358823529411765
1,4,0,0.0,7,0.0,0,0,0,7,9,1.0,0,3.4967350037965073
1,4,0,7.5,7,0.0,0,0,0,7,9,1.0,0,5.788232899022801
1,4,0,7.8,0,9.892,0,0,1,8,8,1.0,0,8.12051282051282
1,4,0,9.3,0,9.892,0,0,1,8,8,1.0,0,6.6587919463087255
1,4,0,4.5,0,7.116,1,0,0,3,3,0.67,0,6.156778523489933
1,4,0,7.0,0,7.116,1,0,0,3,3,0.67,0,5.815617715617716
1,4,0,0.0,0,7.116,1,0,0,3,3,0.67,0,6.9962311557788945
1,4,0,0.0,0,7.116,1,0,0,3,3,0.67,0,6.6587919463087255
1,4,0,5.9,0,7.116,1,0,0,3,3,0.67,0,6.754521276595744
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,4.73312101910828
1,4,0,5.4,0,10.266,0,0,1,8,8,0.8,0,6.156778523489933
1,4,0,8.1,0,10.266,0,0,1,8,8,0.8,0,7.819086651053865
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,6.19126213592233
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,6.9962311557788945
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,4.465217391304348
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,5.1075
1,4,0,0.0,0,10.266,0,0,1,8,8,0.8,0,6.048548812664908
1,4,0,6.6,0,10.266,0,0,1,8,8,0.8,0,5.7402020202020205
1,4,0,3.6,0,10.266,0,0,1,8,8,0.8,0,5.889673913043478
1,4,0,5.0,0,10.266,0,0,1,8,8,0.8,0,6.418725099601593
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,5.576349614395887
1,4,0,8.4,0,10.452,0,0,1,8,8,1.0,0,6.156778523489933
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,5.223696145124717
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,6.19126213592233
1,4,0,7.2,0,10.452,0,0,1,8,8,1.0,0,5.815617715617716
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,6.9962311557788945
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,5.754535017221584
1,4,0,0.0,0,10.452,0,0,1,8,8,1.0,0,5.1075
1,4,0,7.2,0,10.452,0,0,1,8,8,1.0,0,5.971973094170403
1,4,0,8.8,0,10.452,0,0,1,8,8,1.0,0,5.889673913043478
1,4,0,6.9,0,10.452,0,0,1,8,8,1.0,0,6.418725099601593
1,4,0,0.0,0,10.092,0,0,1,-1,-1,0.8,0,4.299755301794454
1,4,0,7.8,0,10.092,0,0,1,-1,-1,0.8,0,6.3183125599232985
1,4,0,0.0,0,10.092,0,0,1,-1,-1,0.8,0,5.306624338624339
1,4,0,3.1,0,10.092,0,0,1,-1,-1,0.8,0,6.336193480546793
1,4,0,8.4,0,10.092,0,0,1,-1,-1,0.8,0,7.393108974358974
1,4,0,0.0,0,10.092,0,0,1,-1,-1,0.8,0,4.226614310645724
1,4,0,0.0,0,10.092,0,0,1,-1,-1,0.8,0,5.011612284069098
1,4,0,8.5,0,10.092,0,0,1,-1,-1,0.8,0,6.18440329218107
1,4,0,7.0,0,10.092,0,0,1,-1,-1,0.8,0,5.788232899022801
1,4,0,0.0,0,10.092,0,0,1,-1,-1,0.8,0,4.016505263157895
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.206589147286822
1,4,0,3.7,7,0.0,0,0,1,8,6,0.67,0,6.849705882352941
1,4,0,7.0,7,0.0,0,0,1,8,6,0.67,0,6.156778523489933
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.223696145124717
1,4,0,5.4,7,0.0,0,0,1,8,6,0.67,0,6.150130548302872
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.704055415617129
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.550981912144703
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.754535017221584
1,4,0,6.6,7,0.0,0,0,1,8,6,0.67,0,7.002132701421801
1,4,0,7.6,7,0.0,0,0,1,8,6,0.67,0,5.7402020202020205
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,5.02434554973822
1,4,0,0.0,7,0.0,0,0,1,8,6,0.67,0,4.687257617728531
1,4,1,5.0,0,10.008,0,0,1,8,8,0.8,0,5.894708994708995
1,4,1,0.0,0,10.008,0,0,1,8,8,0.8,0,4.299755301794454
1,4,1,6.0,0,10.008,0,0,1,8,8,0.8,0,6.336193480546793
1,4,1,7.1,0,10.008,0,0,1,8,8,0.8,0,7.393108974358974
1,4,1,0.0,0,10.008,0,0,1,8,8,0.8,0,5.223696145124717
1,4,1,0.0,0,10.008,0,0,1,8,8,0.8,0,4.226614310645724
1,4,1,0.0,0,10.008,0,0,1,8,8,0.8,0,5.011612284069098
1,4,1,6.7,0,10.008,0,0,1,8,8,0.8,0,6.18440329218107
1,4,1,0.0,0,10.008,0,0,1,8,8,0.8,0,5.754535017221584
1,4,1,4.5,0,10.008,0,0,1,8,8,0.8,0,5.889673913043478
1,4,0,3.9,0,10.52,3,0,0,5,9,0.5,0,5.894708994708995
1,4,0,0.0,0,10.52,3,0,0,5,9,0.5,0,4.442031523642732
1,4,0,7.0,0,10.52,3,0,0,5,9,0.5,0,7.083763837638377
1,4,0,0.0,0,10.52,3,0,0,5,9,0.5,0,4.229661016949152
1,4,0,0.0,0,10.52,3,0,0,5,9,0.5,0,3.4967350037965073
1,4,0,0.0,0,9.502,0,0,1,6,6,0.5,0,5.576349614395887
1,4,0,4.1,0,9.502,0,0,1,6,6,0.5,0,6.156778523489933
1,4,0,4.5,0,9.502,0,0,1,6,6,0.5,0,6.18440329218107
1,4,0,0.0,0,9.502,0,0,1,6,6,0.5,0,6.9962311557788945
1,4,0,6.5,0,9.502,0,0,1,6,6,0.5,0,5.788232899022801
1,4,0,6.8,0,9.502,0,0,1,6,6,0.5,0,5.889673913043478
1,4,0,0.0,0,9.502,0,0,1,6,6,0.5,0,4.016505263157895
1,4,0,7.3,0,11.096,0,0,0,6,6,1.0,0,4.73312101910828
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,4.931386861313869
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,5.223696145124717
1,4,0,5.5,0,11.096,0,0,0,6,6,1.0,0,6.316230366492147
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,4.56038961038961
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,5.754535017221584
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,4.465217391304348
1,4,0,0.0,0,11.096,0,0,0,6,6,1.0,0,4.875483870967742
1,4,0,8.1,0,11.096,0,0,0,6,6,1.0,0,5.7402020202020205
1,4,0,6.4,0,11.096,0,0,0,6,6,1.0,0,7.266666666666667
1,4,0,7.7,0,11.096,0,0,0,6,6,1.0,0,5.889673913043478
1,4,0,5.8,0,8.814,0,0,1,6,8,1.0,0,6.316230366492147
1,4,0,9.4,0,8.814,0,0,1,6,8,1.0,0,6.6587919463087255
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,5.206589147286822
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,5.576349614395887
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,4.253571428571428
1,4,0,4.5,1,9.428,0,0,0,6,6,0.4,0,6.156778523489933
1,4,0,8.4,1,9.428,0,0,0,6,6,0.4,0,7.819086651053865
1,4,0,4.0,1,9.428,0,0,0,6,6,0.4,0,5.815617715617716
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,5.550981912144703
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,4.56038961038961
1,4,0,0.0,1,9.428,0,0,0,6,6,0.4,0,4.465217391304348
1,4,0,7.3,1,9.428,0,0,0,6,6,0.4,0,5.889673913043478
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.299755301794454
1,4,0,7.9,0,10.426,0,0,1,9,9,0.8,0,6.3183125599232985
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,5.306624338624339
1,4,0,2.6,0,10.426,0,0,1,9,9,0.8,0,6.336193480546793
1,4,0,8.7,0,10.426,0,0,1,9,9,0.8,0,7.393108974358974
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.6163446054750406
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.226614310645724
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,5.011612284069098
1,4,0,8.2,0,10.426,0,0,1,9,9,0.8,0,6.18440329218107
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.229661016949152
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.358823529411765
1,4,0,7.1,0,10.426,0,0,1,9,9,0.8,0,5.788232899022801
1,4,0,0.0,0,10.426,0,0,1,9,9,0.8,0,4.016505263157895
1,4,1,0.0,0,9.03,1,0,0,3,6,1.0,0,0.0
1,4,1,0.0,0,9.03,1,0,0,3,6,1.0,0,0.0
1,4,1,0.0,0,9.03,1,0,0,3,6,1.0,0,0.5009732360097324
1,4,1,0.0,0,9.03,1,0,0,3,6,1.0,0,5.7402020202020205
1,4,1,9.7,0,9.03,1,0,0,3,6,1.0,0,6.6587919463087255
1,4,0,6.8,0,10.336,0,0,1,6,3,1.0,0,6.156778523489933
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,5.223696145124717
1,4,0,6.8,0,10.336,0,0,1,6,3,1.0,0,6.150130548302872
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,5.704055415617129
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,5.550981912144703
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,5.754535017221584
1,4,0,7.4,0,10.336,0,0,1,6,3,1.0,0,7.002132701421801
1,4,0,7.7,0,10.336,0,0,1,6,3,1.0,0,5.7402020202020205
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,5.02434554973822
1,4,0,0.0,0,10.336,0,0,1,6,3,1.0,0,4.687257617728531
1,4,0,7.4,0,10.336,0,0,1,6,3,1.0,0,5.889673913043478
1,4,0,5.1,0,9.524,0,0,1,8,8,0.75,0,4.73312101910828
1,4,0,0.0,0,9.524,0,0,1,8,8,0.75,0,4.931386861313869
1,4,0,5.8,0,9.524,0,0,1,8,8,0.75,0,6.316230366492147
1,4,0,0.0,0,9.524,0,0,1,8,8,0.75,0,5.550981912144703
1,4,0,0.0,0,9.524,0,0,1,8,8,0.75,0,4.56038961038961
1,4,0,0.0,0,9.524,0,0,1,8,8,0.75,0,4.465217391304348
1,4,0,0.0,0,9.524,0,0,1,8,8,0.75,0,4.875483870967742
1,4,0,7.7,0,9.524,0,0,1,8,8,0.75,0,5.7402020202020205
1,4,0,1.9,0,9.524,0,0,1,8,8,0.75,0,5.889673913043478
1,4,0,0.0,1,9.554,0,0,0,8,6,0.67,0,5.576349614395887
1,4,0,7.0,1,9.554,0,0,0,8,6,0.67,0,6.156778523489933
1,4,0,6.5,1,9.554,0,0,0,8,6,0.67,0,7.819086651053865
1,4,0,4.0,1,9.554,0,0,0,8,6,0.67,0,5.815617715617716
1,4,0,0.0,1,9.554,0,0,0,8,6,0.67,0,5.754535017221584
1,4,0,0.0,1,9.554,0,0,0,8,6,0.67,0,5.963294117647059
1,4,0,0.0,1,9.554,0,0,0,8,6,0.67,0,5.0604229607250755
1,4,0,0.0,1,9.554,0,0,0,8,6,0.67,0,6.754521276595744
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,5.576349614395887
1,4,1,9.0,0,9.924,0,0,1,6,6,1.0,0,6.156778523489933
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,5.223696145124717
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,6.19126213592233
1,4,1,6.2,0,9.924,0,0,1,6,6,1.0,0,5.815617715617716
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,6.9962311557788945
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,5.754535017221584
1,4,1,0.0,0,9.924,0,0,1,6,6,1.0,0,5.1075
1,4,1,7.9,0,9.924,0,0,1,6,6,1.0,0,5.971973094170403
1,4,1,7.3,0,9.924,0,0,1,6,6,1.0,0,5.889673913043478
1,4,1,6.9,0,9.924,0,0,1,6,6,1.0,0,6.418725099601593
1,4,0,9.5,0,11.002,0,0,1,8,3,1.0,0,8.12051282051282
1,4,0,0.0,0,11.002,0,0,1,8,3,1.0,0,5.731942446043165
1,4,0,9.3,0,11.002,0,0,1,8,3,1.0,0,7.819086651053865
1,4,0,0.0,0,11.002,0,0,1,8,3,1.0,0,5.550981912144703
1,4,0,8.1,0,11.002,0,0,1,8,3,1.0,0,8.499038461538461
1,4,0,9.4,0,11.002,0,0,1,8,3,1.0,0,7.266666666666667
1,4,0,0.0,0,11.002,0,0,1,8,3,1.0,0,6.6587919463087255
1,4,0,8.0,0,10.406,1,0,1,-2,-2,1.0,0,5.206589147286822
1,4,0,0.0,0,10.406,1,0,1,-2,-2,1.0,0,4.299755301794454
1,4,0,8.3,0,10.406,1,0,1,-2,-2,1.0,0,6.3183125599232985
1,4,0,0.0,0,10.406,1,0,1,-2,-2,1.0,0,4.253571428571428
1,4,0,0.0,0,10.406,1,0,1,-2,-2,1.0,0,5.306624338624339
1,4,0,9.6,0,10.406,1,0,1,-2,-2,1.0,0,7.393108974358974
1,4,0,0.0,0,10.406,1,0,1,-2,-2,1.0,0,5.223696145124717
1,4,0,0.0,0,10.406,1,0,1,-2,-2,1.0,0,5.754535017221584
1,4,0,9.2,0,10.406,1,0,1,-2,-2,1.0,0,5.889673913043478
1,4,0,9.0,0,7.494,1,2,1,6,6,1.0,0,7.819086651053865
1,4,0,0.0,0,7.494,1,2,1,6,6,1.0,0,6.19126213592233
1,4,0,9.0,0,7.494,1,2,1,6,6,1.0,0,8.499038461538461
1,4,0,0.0,0,7.494,1,2,1,6,6,1.0,0,6.9962311557788945
1,4,0,0.0,0,7.494,1,2,1,6,6,1.0,0,5.1075
1,4,0,8.3,0,7.494,1,2,1,6,6,1.0,0,6.418725099601593
1,4,0,0.0,0,9.358,0,0,0,1,1,1.0,0,4.299755301794454
